73634-8,Rifaximin,"Rifaximin, KB",
73635-5,Razupenem,"Razupenem, KB",
73639-7,Omadacycline,"Omadacycline, KB",
73640-5,Nitazoxanide,"Nitazoxanide, KB",
73642-1,Iclaprim,"Iclaprim, KB",
7364-3,Festuca elatior Ab.IgG,Meadow Fescue IgG,
73643-9,Finafloxacin,"Finafloxacin, KB",
73644-7,Fidaxomicin,"Fidaxomicin, KB",
73645-4,Faropenem,"Faropenem, KB",
73647-0,Ceftolozane+Tazobactam,"Ceftolozane+Tazobactam, KB",
73648-8,Ceftazidime+Avibactam,"Ceftazidime+Avibactam, KB",
73649-6,Ceftaroline+Avibactam,"Ceftaroline+Avibactam, KB",
7365-0,Dactylis glomerata Ab.IgG,Cocksfoot IgG,
73650-4,Ceftaroline,"Ceftaroline, KB",
73651-2,Besifloxacin,"Besifloxacin, KB",
7366-8,Dactylis glomerata basophil bound Ab,Cocksfoot Basophil Bound antibody; Blood,
7367-6,Agropyron repens Ab.IgE,Quack Grass IgE,
7368-4,Agrostis stolonifera basophil bound Ab,Red Top Grass Basophil Bound antibody; Blood,
736-9,Lymphocytes/100 leukocytes,Lymphocytes/100 Leukocytes; Blood,200000.010.200
7369-2,Lolium perenne Ab.IgE,Perennial Rye Grass IgE,
73-7,Cefatrizine,"Cefatrizine, KB",
7370-0,Lolium perenne Ab.IgG,Perennial Rye Grass IgG,
73703-1,Path report.preliminary diagnosis,"Pathology Report, Preliminary Diagnosis",
73712-2,(Artemisia dracunculus+Levisticum officinale+Origanum majorana+Thymus vulgaris) Ab.IgE,Food Allergen Mix 70 IgE,
73714-8,(Carum carvi+Elettaria cardamomum+Mace+Syzygium aromaticum) Ab.IgE,Food Allergen Mix 71 IgE,
73719-7,Glycine max native (nGly m) 5 Ab.IgE,Soybean (nGly m) 5 IgE,
73727-0,Methadone,Methadone; Hair,
73729-6,Meperidine,Meperidine; Hair,
73737-9,Phospholipase A2 receptor Ab.IgG,Phospholipase A2 Receptor IgG; IA,
7374-2,Lolium perenne basophil bound Ab,Perennial Rye Grass Basophil Bound antibody; Blood,
73753-6,Oxycodone,Oxycodone; Hair,
7375-9,Grass sorghum Ab.IgE,Sorghum Grass  IgE,
7376-7,Sorghum sudanense Ab.IgE,Sudan Grass IgE,
737-7,Lymphocytes/100 leukocytes,Lymphocytes/100 Leukocytes; Blood,200000.012.030
7377-5,Anthoxanthum odoratum basophil bound Ab,SW Vernal Grass Basophil Bound antibody; Blood,
7378-3,Grass tall oak Ab.IgE,Tall Oak Grass  IgE,
7379-1,Grass wheat Ab.IgG,Wheat Grass  IgG,
7380-9,Grayfish Ab.IgE,Grayfish IgE,
7381-7,Sarcobatus vermiculatus Ab.IgE,Greasewood IgE,
7382-5,Gum arabic Ab.IgE,Gum Arabic IgE,
7383-3,Celtis occidentalis Ab.IgE,Hackberry tree IgE,
73837-7,"Galactose-alpha-1,3-galactose Ab.IgE","Galactose-alpha-1,3-galactose IgE",
7384-1,Melanogrammus aeglefinus Ab.IgE,Haddock IgE,
738-5,Macrocytes,Macrocytes; Blood,200000.018.000
7385-8,Melanogrammus aeglefinus Ab.IgG,Haddock IgG,
7386-6,Hippoglossus hippoglossus Ab.IgG,Halibut IgG,
7387-4,Hippoglossus hippoglossus basophil bound Ab,Halibut Basophil Bound antibody; Blood,
7388-2,Ham basophil bound Ab,Ham Basophil Bound antibody; Blood,
7389-0,Hay Ab.IgE,Hay IgE,
73908-6,Alloisoleucine/Creatinine,Alloisoleucine/Creatinine; Urine,
73914-4,JWH-018,JWH-018; Urine; Confirm,
7391-6,Corylus avellana Ab.IgG,Hazelnut IgG,
7392-4,Corylus avellana basophil bound Ab,Hazelnut Basophil Bound antibody; Blood,
739-3,Metamyelocytes,Metamyelocytes; Blood,
7393-2,Helminthosporium interseminatum Ab.IgE,Helminthosporium interseminatum IgE,
7394-0,Helminthosporium maydis Ab.IgE,Helminthosporium maydis IgE,
7395-7,Helminthosporium sp Ab.IgE,Helminthosporium IgE,
73958-1,Cholesterol esterase,Cholesterol Esterase; Blood Filter Paper,
7396-5,Helminthosporium sp Ab.IgG,Helminthosporium IgG,
7397-3,Tsuga canadensis Ab.IgE,Eastern Hemlock IgE,
73978-9,von Willebrand factor.activity,vWf Activity; IA,
7398-1,Hemp Ab.IgE,Hemp IgE,
73982-1,Bacterial carbapenemase resistance (bla(NDM)) gene,Bacterial Carbapenemase Resistance (bla(NDM)) Gene,
73984-7,Hemoglobin.other,Hemoglobin Other,
7399-9,Hemp fiber Ab.IgE,Hemp Fiber IgE,
7400-5,Amaranthus tuberculatus Ab.IgE,Water Hemp IgE,
740-1,Metamyelocytes/100 leukocytes,Metamyelocytes/100 Leukocytes; Blood,200000.012.080
7401-3,Clupea harengus Ab.IgG,Herring IgG,
7402-1,Carya illinoinensis nut basophil bound Ab,Pecan/Hick Nut Basophil Bound antibody; Blood,
7404-7,Carya ovata Ab.IgE,Shagbark Hickory IgE,
7405-4,Carya laciniosa Ab.IgE,Shellbark Hickory IgE,
7407-0,Carya tomentosa Ab.IgE,White Hickory IgE,
7408-8,Histamine extract basophil bound Ab,Histamine Extract Basophil Bound antibody; Blood,
7409-6,Swine basophil bound Ab,Swine Basophil Bound antibody; Blood,
7410-4,Swine epithelium Ab.IgG,Swine Epithelium IgG,
74105-8,Oxygen saturation,SaO2% Calculated from Oxygen Partial Pressure; Mixed Venous,
7411-2,Honey Ab.IgG,Honey IgG,
74116-5,Adalimumab Ab,Adalimumab Ab,
74117-3,Adalimumab,Adalimumab,
7412-0,Honey Ab.IgE,Honey IgE,300001.579.000
7413-8,Honeysuckle Ab.IgE,Honeysuckle IgE,
7414-6,Humulus lupus Ab.IgG,Hop IgG,
7415-3,Cladosporium sphaerospermum Ab.IgE,Cladosporium sphaerospermum IgE,
7416-1,Carpinus betulus Ab.IgE,Hornbeam IgE,
7417-9,Dolichovespula maculata Ab.IgG,Whitefaced Hornet IgG,
7418-7,Horse dander basophil bound Ab,Horse Dander Basophil Bound antibody; Blood,
741-9,Microcytes,Microcytes; Blood,200000.017.100
7419-5,Horse epithelium Ab.IgE,Horse Epithelium IgE,
7420-3,Armoracia rusticana Ab.IgE,Horseradish IgE,
7421-1,House dust AP Ab.IgE,House Dust AP IgE,
74214-8,Apixaban,Apixaban,
74215-5,Rivaroxaban,Rivaroxaban,
74220-5,Dabigatran,Dabigatran,
7422-9,House dust AP Ab.IgG,House Dust AP IgG,
74229-6,Megakaryopoiesis assessment,Megakaryopoiesis Assessment; Bone marrow,
74231-2,Erythropoiesis assessment,Erythropoiesis Assessment; Bone marrow,
74232-0,Cellularity assessment,Cellularity Assessment Bone marrow,
74233-8,Blasts assessment,Blasts Assessment; Bone marrow,
7423-7,House dust basophil bound Ab,House Dust Basophil Bound antibody; Blood,
7424-5,House dust Greer Ab.IgG,House Dust Greer IgG,
7425-2,House dust Hollister Stier Ab.IgE,House Dust HS IgE,300001.754.000
7426-0,House dust Hollister Stier Ab.IgG,House Dust HS IgG,
74263-5,Dabigatran,Dabigatran,
742-7,Monocytes,Monocytes; Blood,200000.011.300
7427-8,Hymenopterase Ab.IgE,Hymenopterase IgE,
7428-6,Allenrolfea occidentalis Ab.IgE,Iodinebush IgE,
7429-4,Isocyanate HDI Ab.IgE,Isocyanate HDI IgE,300001.801.000
7430-2,Isocyanate MDI Ab.IgE,Isocyanate MDI IgE,
7431-0,Isocyanate TDI Ab.IgE,Isocyanate TDI IgE,
7432-8,Juniper Ab.IgE,Juniper IgE,
7433-6,Juniper basophil bound Ab,Juniper Basophil Bound antibody; Blood,
7434-4,Juniperus pinchotii Ab.IgE,Pinchot Juniper IgE,
743-5,Monocytes,Monocytes; Blood,200000.012.240
7435-1,Juniperus occidentalis Ab.IgE,Western Juniper IgE,
7436-9,Chorchorus capsularis Ab.IgE,Jute IgE,
7437-7,Kapok Ab.IgE,Kapok IgE,
7438-5,Kapok basophil bound Ab,Kapok Basophil Bound antibody; Blood,
7439-3,Karaya gum Ab.IgE,Karaya Gum IgE,
7440-1,Actinidia chinensis Ab.IgG,Kiwifruit IgG,
7441-9,Actinidia chinensis basophil bound Ab,Kiwifruit Basophil Bound antibody; Blood,
7442-7,Kochia scoparia Ab.IgA,Firebush IgA,
744-3,Monocytes/100 leukocytes,Monocytes/100 Leukocytes; Blood,200000.012.040
74432-6,Cholestanol,Cholestanol,
7444-3,Lactalbumin Ab.IgG,Lactalbumin IgG,
7445-0,Lactalbumin alpha Ab.IgE,Alpha Lactalbumin IgE,300001.521.000
74451-6,Other cells/100 leukocytes,Other Cells/100 WBC; Blood Fetus,
7446-8,Lactalbumin basophil bound Ab,Lactalbumin Basophil Bound antibody; Blood,
74472-2,Middle east respiratory syndrome coronavirus N3 gene RNA,MERS Coronavirus N3 RNA PCR,
74473-0,Middle east respiratory syndrome coronavirus N2 gene RNA,MERS Coronavirus N2 RNA; PCR,
74474-8,Middle east respiratory syndrome coronavirus upE gene RNA,MERS Coronavirus UpE RNA,
74475-5,Middle east respiratory syndrome coronavirus RNA,MERS Coronavirus PCR,
7447-6,Lactoglobulin Ab.IgG,Lactoglobulin IgG,
7448-4,Lamb Ab.IgG,Lamb IgG,
7449-2,Lamb basophil bound Ab,Lamb Basophil Bound antibody; Blood,
74-5,Cefatrizine,"Cefatrizine, SBT",
745-0,Myeloblasts,Myeloblasts; Blood,
7450-0,Chenopodium album basophil bound Ab,Goosefoot Basophil Bound antibody; Blood,
7451-8,Latex ALK basophil bound Ab,Latex ALK Basophil Bound antibody; Blood,
74520-8,Complement alternate pathway AH50 actual/normal,Complement Alternate Pathway AH50 Actual/Normal,
7452-6,Latex Bencard basophil bound Ab,Latex Bencard Basophil Bound antibody; Blood,
7453-4,Latex Greer basophil bound Ab,Latex Greer Basophil Bound antibody; Blood,
7454-2,Latex Stallerg basophil bound Ab,Latex Stallerg Basophil Bound antibody; Blood,
7455-9,Citrus limon Ab.IgG,Lemon IgG,
7456-7,Citrus limon basophil bound Ab,Lemon Basophil Bound antibody; Blood,
74577-8,Pyruvate dehydrogenase complex,Pyruvate Dehydrogenase Complex; Fibroblasts,
74579-4,Pyruvate dehydrogenase E1,Pyruvate Dehydrogenase E1; Fibroblasts,
7458-3,Lens esculenta Ab.IgE,Lentils IgE,300001.583.000
74584-4,Cytochrome C oxidase/Citrate synthase,Cytochrome C Oxidase/Citrate Synthase; Tissue,
74588-5,Succinate cytochrome C reductase,Succinate Cytochrome C Reductase; Fibroblasts,
7459-1,Lens esculenta Ab.IgG,Lentils IgG,
7460-9,Lactuca sativa Ab.IgG,Lettuce IgG,
7461-7,Lactuca sativa basophil bound Ab,Lettuce Basophil Bound antibody; Blood,
7462-5,Glycyrrhiza lepidota Ab.IgE,Licorice IgE,
7463-3,Lilium longiflorum Ab.IgE,Easter Lily IgE,
74636-2,Protein.monoclonal band 3,Protein Monoclonal Band 3,
74637-0,Protein.monoclonal band 2,Protein Monoclonal Band 2,
7464-1,Citrus aurantifolia Ab.IgE,Lime IgE,
7465-8,Citrus aurantifolia Ab.IgG,Lime IgG,
74661-0,Phosphatidylethanol,Phosphatidylethanol; Bld,
74662-8,Sertraline,Sertraline; Urine,
7466-6,Linen Ab.IgE,Linen IgE,
7467-4,Lipolase Ab.IgE,Lipolase IgE,
746-8,Myeloblasts,Myeloblasts; Blood,
7468-2,Liver Ab.IgE,Liver IgE,
74689-1,Nucleated cells,Nucleated Cells; Body Fluid; Manual Count,
7469-0,Liver calf Ab.IgE,Liver Calf IgE,
74690-9,D little u Ag,Du Ag; Cord Bld,
74699-0,Cefuroxime,"Cefuroxime, KB",
7470-8,Llama fur Ab.IgE,Llama Fur IgE,
7471-6,Homarus gammarus Ab.IgG,Lobster IgG,
7472-4,Locust tree Ab.IgE,Locust Tree IgE,
7473-2,Robinia pseudoacacia Ab.IgE,Black Locust IgE,
7474-0,Scomber scombrus Ab.IgE,Mackerel IgE,300001.588.000
74755-0,Placental growth factor,Placental Growth Factor,
7475-7,Scomber scombrus basophil bound Ab,Mackerel Basophil Bound antibody; Blood,
747-6,Myeloblasts/100 leukocytes,Myeloblasts/100 Leukocytes; Blood,
7476-5,Malt Ab.IgG,Malt IgG,
7477-3,Mangifera indica pollen Ab.IgE,Mango Pollen IgE,
7478-1,Acer macrophyllum Ab.IgE,Coastal Maple IgE,
7479-9,Acer rubrum Ab.IgE,Red Maple IgE,
7480-7,Acer rubrum basophil bound Ab,Red Maple Basophil Bound antibody; Blood,
74812-9,Mirtazapine,Mirtazapine; Urine,
74813-7,Nucleated cells,Nucleated Cells; Dialysis Fluid; Manual Count,
7481-5,Maple red+Silver Ab.IgE,Red + Silver Maple IgE,
7482-3,Maple sugar Ab.IgE,Sugar Maple IgE,
7483-1,Maple syrup Ab.IgE,Maple Syrup IgE,
74838-4,Cells.CD34,CD34 Cells,
748-4,Myelocytes,Myelocytes; Blood,
7484-9,Iva xanthifolia Ab.IgE,Burweed Marsh Elder IgE,
7485-6,Iva xanthifolia Ab.IgG,Burweed Marsh Elder IgG,
7486-4,Mattress dust Ab.IgE,Mattress Dust IgE,
74871-5,Rivaroxaban,Rivaroxaban,
7487-2,Mayfly Ab.IgE,Mayfly IgE,
7488-0,Mayfly basophil bound Ab,Mayfly Basophil Bound antibody; Blood,
7489-8,Melaleuca leucadendron basophil bound Ab,Cajeput Tree Basophil Bound antibody; Blood,
74898-8,Lanosterol,Lanosterol,
74905-1,Desmosterol,Desmosterol,
74907-7,Beta sitosterol,Beta Sitosterol,
7491-4,Firebush mexican Ab.IgE,Mexican Firebush IgE,
749-2,Myelocytes/100 leukocytes,Myelocytes/100 Leukocytes; Blood,200000.012.090
7492-2,Multiple inhalant allergen Ab.IgE,Multiple Inhalant Allergen IgE,100000.281.500
7493-0,Milk evaporated Ab.IgE,Milk Evaporated IgE,
7494-8,Panicum milliaceum Ab.IgG,Common Millet IgG,
7495-5,Mite dust Ab.IgE,Mite Dust IgE,
7496-3,Cheese mold type Ab.IgG,Cheese Mold IgG,
7497-1,Cheese mold type basophil bound Ab,Cheese Mold Type Basophil Bound antibody; Blood,
7498-9,Chrysonilia sitophila Ab.IgE,Chrysonilia sitophila IgE,
7499-7,Monkey epithelium Ab.IgE,Monkey Epithelium IgE,
7-5,Amdinocillin,"Amdinocillin, MLC",
750-0,Myelocytes/100 leukocytes,Myelocytes/100 Leukocytes; Blood,
7500-2,Aedes communis basophil bound Ab,Mosquito Basophil Bound antibody; Blood,
7501-0,Tillandsia usneoides Ab.IgE,Spanish Moss IgE,
7502-8,Moth Ab.IgE,Moth IgE,
7503-6,Moth basophil bound Ab,Moth Basophil Bound antibody; Blood,
7504-4,Mouse hair Ab.IgE,Mouse Hair IgE,
7505-1,Mouse multi Ab.IgE,Mouse Multi IgE,
7506-9,Mucor plumbeus Ab.IgE,Mucor plumbeus IgE,
7507-7,Mucor racemosus Ab.IgG,Mucor racemosus IgG,
7508-5,Mucor racemosus basophil bound Ab,Mucor racemosus Basophil Bound antibody; Blood,
7509-3,Mucor sp Ab.IgG,Mucor IgG,
7510-1,Artemisia vulgaris basophil bound Ab,Mugwort Basophil Bound antibody; Blood,
7511-9,Artemisia douglasiana Ab.IgE,California Mugwort IgE,
7513-5,Morus alba Ab.IgG,White Mulberry IgG,
7514-3,Morus rubra Ab.IgE,Red mulberry IgE,
7515-0,Agaricus hortensis Ab.IgG,Mushroom IgG,
7516-8,Agaricus hortensis basophil bound Ab,Mushroom Basophil Bound antibody; Blood,
7517-6,Pleurotus ostreatus Ab.IgE,Oyster Mushroom IgE,
751-8,Neutrophils,Neutrophils; Blood,200000.011.100
7519-2,Mytilus edulis Ab.IgG,Blue Mussel IgG,
75-2,Cefazolin,"Cefazolin, MLC",
7520-0,Mytilus edulis basophil bound Ab,Blue Mussel  Basophil Bound antibody; Blood,
7521-8,Mustard Ab.IgG,Mustard IgG,
7522-6,Mycogone sp Ab.IgE,Mycogone IgE,
75230-3,m-Chlorophenylpiperazine,m-Chlorophenylpiperazine; Urine,
7523-4,Prunus persica var nucipersica Ab.IgE,Nectarine IgE,
75234-5,O-desmethylvenlafaxine,o-Desmethylvenlafaxine; Urine,
7524-2,Prunus persica var nucipersica Ab.IgG,Nectarine IgG,
75242-8,Antipsychotics,Antipsychotics; Urine,
7525-9,Nigrospora oryzae Ab.IgE,Nigrospora orzae IgE,
7526-7,Nigrospora sphaerica Ab.IgE,Nigrospora sphaerica IgE,
7527-5,Nutmeg Ab.IgG,Nutmeg IgG,
7528-3,Quercus velutina Ab.IgE,Black Oak IgE,
7529-1,Quercus kelloggii Ab.IgE,California Black Oak IgE,
7530-9,Quercus gambelii Ab.IgE,Gamble Oak IgE,
7531-7,Chenopodium botrys Ab.IgE,Jerusalem Oak IgE,
7532-5,Quercus agrifolia Ab.IgE,California Live Oak IgE,
75329-3,Date of intrauterine device insertion,Date of Intrauterine Device Insertion,
7533-3,Quercus wislizeni Ab.IgE,Interior Live Oak IgE,
753-4,Neutrophils,Neutrophils; Blood,200000.012.210
7534-1,Quercus rubra Ab.IgE,Red Oak IgE,
75350-9,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Periton fld,
75352-5,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Pericard fld,
75353-3,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Body fld,
75355-8,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Synv fld,
75356-6,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Pleur fld,
7535-8,Quercus lobata Ab.IgE,Valley Oak IgE,
75360-8,Date of supracervical hysterectomy,Date of Supracervical Hysterectomy,
75361-6,Date of total hysterectomy,Date of Total Hysterectomy,
75365-7,First & Second trimester integrated maternal screen,First & Second Trimester Integrated Maternal Screen,100000.992.000
7536-6,Quercus alba Ab.IgG,White Oak IgG,
75367-3,Buprenorphine,Buprenorphine; Meconium,
75373-1,Erythrocytes.fetal/2000 erythrocytes,Erythrocytes Fetal/2000 Erythrocytes; Kleihauer-Betke,
7537-4,Quercus alba basophil bound Ab,White Oak Basophil Bound antibody; Blood,
75374-9,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; CSF,
75375-6,Other cells/100 leukocytes,Other Cells/100 WBC Manual count; Sputum,
75379-8,Norbuprenorphine,Norbuprenorphine; Meconium,
7538-2,Avena sativa Ab.IgG,Oat IgG,
7539-0,Avena sativa basophil bound Ab,Oat Basophil Bound antibody; Blood,
754-2,Neutrophils,Neutrophils; CSF,
7542-4,Trisetum paniceum Ab.IgE,Wild Oats IgE,
7543-2,Oidiodendrum spp Ab.IgE,Oidiodendrum IgE,
7544-0,Abelmoschus esculentus Ab.IgE,Okra IgE,
7545-7,Olive Ab.IgE,Olive IgE,
7546-5,Olive Ab.IgG,Olive IgG,
7547-3,Olive green Ab.IgE,Green Olive IgE,
7548-1,Allium cepa Ab.IgG,Onion IgG,
7549-9,Allium cepa basophil bound Ab,Onion Basophil Bound antibody; Blood,
7550-7,Citrus sinensis basophil bound Ab,Orange Basophil Bound antibody; Blood,
7551-5,Citrus sinensis tree Ab.IgE,Orange Tree IgE,
75517-3,Protein.monoclonal band 4,Protein Monoclonal Band 4,
7552-3,Origanum vulgare Ab.IgE,Oregano IgE,300001.599.000
7553-1,Origanum vulgare Ab.IgG,Oregano IgG,
7554-9,Origanum vulgare basophil bound Ab,Oregano Basophil Bound antibody; Blood,
7555-6,Iris germanica var florentina Ab.IgE,Orris Root IgE,
7556-4,Ovalbumin Ab.IgE,Ovalbumin IgE,300001.602.000
7557-2,Ovomucoid Ab.IgE,Ovomucoid IgE,300001.604.000
7558-0,Ostrea edulis Ab.IgE,Oyster IgE,300001.601.000
755-9,Neutrophils,Neutrophils; CSF,
7559-8,Ostrea edulis Ab.IgG,Oyster IgG,
7560-6,Ostrea edulis basophil bound Ab,Oyster Basophil Bound antibody; Blood,
7562-2,Paper Ab.IgE,Paper IgE,
7563-0,Capsicum annuum Ab.IgE,Paprika IgE,300001.538.000
75639-5,Lactate dehydrogenase.body fld/Lactate dehydrogenase.serum,Lactate Dehydrogenase (LD) Body Fld/LD Serum,
7564-8,Parakeet droppings Ab.IgE,Parakeet Droppings IgE,
75652-8,Lymphocytes.immature,Lymphocytes Immature,
75653-6,Manual differential comment,Manual Differential Comment; Body fld,
7565-5,Parakeet feather Ab.IgE,Parakeet Feather IgE,
7566-3,Parakeet serum Ab.IgE,Parakeet Serum IgE,
756-7,Neutrophils,Neutrophils; Pleural Fluid,
7567-1,Parrot serum Ab.IgE,Parrot Serum IgE,
7568-9,Petroselinum crispum Ab.IgG,Parsley IgG,
75694-0,Human papilloma virus 18+45 E6+E7 mRNA,Human Papilloma Virus 18+45 E6+E7 mRNA,
7569-7,Pastinaca sativa Ab.IgE,Parsnip IgE,
7570-5,Pisum sativum Ab.IgG,Pea IgG,
7571-3,Vigna sinensis Ab.IgE,Black-eye Bean IgE,
7572-1,Vigna sinensis Ab.IgG,Black-eye Bean IgG,
7573-9,Cicer arietinus Ab.IgE,Chick Pea IgE,300001.546.000
7574-7,Pisum sativum green basophil bound Ab,Green Pea Basophil Bound antibody; Blood,
757-5,Neutrophils,Neutrophils; Pleural Fluid,
75753-4,Bacterial vancomycin resistance vanD gene,Vancomycin Resistance vanD Gene,
7575-4,Prunus persica Ab.IgG,Peach IgG,
7576-2,Prunus persica basophil bound Ab,Peach Basophil Bound antibody; Blood,
7577-0,Arachis hypogaea basophil bound Ab,Peanut Basophil Bound antibody; Blood,
7578-8,Pyrus communis Ab.IgG,Pear IgG,
7579-6,Pyrus communis pollen Ab.IgE,Pear Pollen IgE,
7580-4,Carya illinoinensis nut Ab.IgG,Pecan/Hick Nut IgG,
758-3,Neutrophils,Neutrophils; Peritoneal Fluid,
7583-8,Penicillium sp Ab.IgG,Penicillium IgG,
7584-6,Penicillium notatum Ab.IgG,Penicillium notatum IgG,
7585-3,Penicillium notatum basophil bound Ab,Penicillium notatum Basophil Bound antibody; Blood,
7586-1,Pepper bell Ab.IgE,Bell Pepper IgE,
7587-9,Pepper bell Ab.IgG,Bell Pepper IgG,
75880-5,14-3-3 eta protein,14-3-3 eta Protein,
7588-7,Piper nigrum Ab.IgG,Black Pepper IgG,
7589-5,Piper nigrum basophil bound Ab,Black Pepper Basophil Bound antibody; Blood,
7590-3,Pepper cayenne Ab.IgG,Cayenne IgG,
759-1,Neutrophils,Neutrophils; Peritoneal Fluid,
7591-1,Capsicum frutescens Ab.IgE,Chili Pepper IgE,300001.539.000
7592-9,Capsicum frutescens Ab.IgG,Chili Pepper IgG,
7593-7,Capsicum frutescens basophil bound Ab,Chili Pepper Basophil Bound antibody; Blood,
7594-5,Pepper green Ab.IgG,Green Pepper IgG,
7595-2,Pepper red basophil bound Ab,Red Pepper Basophil Bound antibody; Blood,
7596-0,Pepper white Ab.IgE,White Pepper IgE,
7597-8,Pepper white Ab.IgG,White Pepper IgG,
7598-6,Perca spp Ab.IgG,Perch IgG,
7599-4,Phadiatop Ab.IgE,Phadiotop IgE,300001.201.000
76-0,Cefazolin,"Cefazolin, MIC",
7600-0,Phospholipase Ab.IgE,Phospholipase IgE,
7601-8,Phthalic anhydride Ab.IgE,Phthalic Anhydride IgE,
7602-6,Salicornia spp Ab.IgE,Pickleweed IgE,
7603-4,Pigeon droppings Ab.IgG,Pigeon Droppings IgG,
7604-2,Pigweed common Ab.IgE,Common Pigweed IgE,
76044-7,Moxifloxacin 1.0 ug/mL,Moxifloxacin 1.0 mg/L,
7605-9,Pigweed Ab.IgG,Pigweed IgG,
7606-7,Pigweed basophil bound Ab,Pigweed Basophil Bound antibody; Blood,
7608-3,Pinus taeda Ab.IgE,Loblolly Pine IgE,
760-9,Neutrophils,Neutrophils; Synovial Fluid,
7609-1,Pinus radiata Ab.IgE,Monterey Pine IgE,300001.470.000
7610-9,Pinus ponderosa Ab.IgE,Pondorosa Pine IgE,
7611-7,Pinus monticola Ab.IgE,Western White Pine IgE,
7612-5,Ananas comosus Ab.IgG,Pineapple IgG,
7613-3,Pistacia vera Ab.IgE,Pistachio IgE,300001.611.000
7614-1,Pitosporium basophil bound Ab,Pitosporium Basophil Bound antibody; Blood,
76145-2,Prulifloxacin,"Prulifloxacin, MIC",
7616-6,Plantago lanceolata basophil bound Ab,English Plantain Basophil Bound antibody; Blood,
761-7,Neutrophils,Neutrophils,
7617-4,Prunus domestica Ab.IgG,Plum IgG,
7618-2,Prunus domestica pollen Ab.IgE,Plum Pollen IgE,
7619-0,Poison ivy Ab.IgE,Poison Ivy IgE,
7622-4,Populus alba basophil bound Ab,White Poplar Basophil Bound antibody; Blood,
7623-2,Papaver somniferum Ab.IgE,Poppy Seed IgE,300001.606.000
7624-0,Pork basophil bound Ab,Pork Basophil Bound antibody; Blood,
762-5,Neutrophils,Neutrophils; Manual,
7625-7,Solanum tuberosum Ab.IgG,Potato IgG,
7626-5,Solanum tuberosum basophil bound Ab,Potato Basophil Bound antibody; Blood,
7627-3,Ipomoea batatas Ab.IgE,Sweet Potato IgE,300001.581.000
7628-1,Ipomoea batatas Ab.IgG,Sweet Potato IgG,
7629-9,Ipomoea batatas basophil bound Ab,Sweet Potato Basophil Bound antibody; Blood,
7631-5,Iva axillaris Ab.IgE,Povertyweed IgE,
7632-3,Ligustrum vulgare Ab.IgE,Privet IgE,
763-3,Neutrophils.band form,Band Neutrophils; Blood,200000.012.220
7633-1,Ligustrum vulgare Ab.IgG,Privet IgG,
7634-9,Prune Ab.IgE,Prune IgE,
76350-8,Other cells/100 leukocytes,Other Cells/100 WBC; Body fld,
7635-6,Psyllium seed Ab.IgE,Psyllium seed IgE,
7637-2,Pullularia sp Ab.IgE,Pullaria IgE,
7638-0,Pullularia sp Ab.IgG,Pullaria IgG,
7639-8,Chrysanthemum cinerariifolium Ab.IgE,Pyrethrum IgE,
7640-6,Chrysanthemum cinerariifolium basophil bound Ab,Pyrethrum Basophil Bound antibody; Blood,
764-1,Neutrophils.band form/100 leukocytes,Band Neutrophils/100 Leukocytes; Blood,200000.012.020
7641-4,Chrysothamnus nauseosus Ab.IgE,Rabbit Bush IgE,
7642-2,Rabbit meat Ab.IgE,Rabbit Meat IgE,
76425-8,Date of onset,Reported Date of Onset,
7643-0,Raphanus sativus Ab.IgE,Radish IgE,
76435-7,Identifier,Patient Identifier,
7644-8,Raphanus sativus Ab.IgG,Radish IgG,
7645-5,Ambrosia ambrosioides Ab.IgE,Canyon Ragweed IgE,
7646-3,Ambrosia elatior Ab.IgG,Common Ragweed IgG,
